"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000UArrbKAD","500Qk00000KAkSlIAL","TextPost","0054u000008ARZjAAO","2025-01-03T07:54:02.000Z","Description: Hi Supprt,

After upgarding to 7.6,unfortuntely,we got an error message like ""The ALTER TABLE statement conficted with the FOREIGN key as attached when runing ""create schema"" job.
Please assist in clarifying it and make it clear.

Jimmy","","","","0054u000008ARZjAAO","2025-01-03T07:54:02.000Z"
"0D5Qk00000UBFIhKAP","500Qk00000KAkSlIAL","TextPost","0054u000007ow49AAA","2025-01-03T10:59:29.000Z","What We've Learned Updated: APAC timezone","","","","0054u000007ow49AAA","2025-01-03T10:59:29.000Z"
"0D5Qk00000UBcIaKAL","500Qk00000KAkSlIAL","TextPost","0050g000006QqyEAAS","2025-01-03T13:47:23.000Z","Description Updated: Hi Support,

After upgarding to 11.6,unfortuntely,we got an error message like ""The ALTER TABLE statement conflicted with the FOREIGN key as attached when running ""create schema"" job.

Please assist in clarifying it and make it clear.

Jimmy","","","","0050g000006QqyEAAS","2025-01-03T13:47:23.000Z"
"0D5Qk00000UatP0KAJ","500Qk00000KAkSlIAL","TextPost","005Qk00000214EvIAI","2025-01-10T08:47:33.000Z","What We've Learned Updated: Customer is facing the following errors:
08/01/2025 11:03:14	ERROR	DataAnalysis:SQLScripting	ExecuteNonQuery	""The ALTER TABLE statement conflicted with the FOREIGN KEY constraint ""FK_SA_FSAC_ActivityEvents_PathID"". The conflict occurred in database ""STEALTHBITS"", table ""dbo.SA_FSAA_Resources"".""			62200	30696	6264

08/01/2025 11:03:29	ERROR	DataAnalysis:SQLScripting	ExecuteNonQuery	""The ALTER TABLE statement conflicted with the FOREIGN KEY constraint ""FK_SA_FSAC_DailyActivity_FolderID"". The conflict occurred in database ""STEALTHBITS"", table ""dbo.SA_FSAA_Resources"".""			17888	30696	6264

On ticket 00366415 , running the repair wizard multiple times under FSAA query's maintenance option resolved the issue.","","","","005Qk00000214EvIAI","2025-01-10T08:47:33.000Z"
"0D5Qk00000UatP1KAJ","500Qk00000KAkSlIAL","TextPost","005Qk00000214EvIAI","2025-01-10T08:47:33.000Z","Next Steps Updated: Awaiting customer response.","","","","005Qk00000214EvIAI","2025-01-10T08:47:33.000Z"
"0D5Qk00000Um9zAKAR","500Qk00000KAkSlIAL","TextPost","005Qk00000214EvIAI","2025-01-14T00:10:20.000Z","Steps to Reproduce Updated: 1. Run FileSystem->0.Collection->0-Create Schema Job","","","","005Qk00000214EvIAI","2025-01-14T00:10:20.000Z"
"0D5Qk00000UzeR5KAJ","500Qk00000KAkSlIAL","TextPost","005Qk00000214EvIAI","2025-01-17T06:14:22.000Z","Steps to Reproduce Updated: 1. Run FileSystem->0.Collection->0-Create Schema Job

Please note that this error is not reproducible in my lab env.","","","","005Qk00000214EvIAI","2025-01-17T06:14:22.000Z"
"0D5Qk00000V1aOQKAZ","500Qk00000KAkSlIAL","TextPost","005Qk00000214EvIAI","2025-01-17T15:18:35.000Z","Next Steps Updated: Awaiting Dev response.

https://teams.microsoft.com/l/message/19:bfc03607c1094e528b56f819d6ec30cf@thread.tacv2/1735926568718?tenantId=097499ff-179d-4959-ab02-86d364125bfc&groupId=72f83b71-3180-482b-b588-9595342c5a50&parentMessageId=1735926568718&teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&channelName=NEA%20DAG&createdTime=1735926568718","","","","005Qk00000214EvIAI","2025-01-17T15:18:35.000Z"
"0D5Qk00000V8LF9KAN","500Qk00000KAkSlIAL","TextPost","005Qk00000214EvIAI","2025-01-20T03:52:17.000Z","Next Steps Updated: Dev has asked for escalation.

https://teams.microsoft.com/l/message/19:bfc03607c1094e528b56f819d6ec30cf@thread.tacv2/1735926568718?tenantId=097499ff-179d-4959-ab02-86d364125bfc&groupId=72f83b71-3180-482b-b588-9595342c5a50&parentMessageId=1735926568718&teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&channelName=NEA%20DAG&createdTime=1735926568718","","","","005Qk00000214EvIAI","2025-01-20T03:52:17.000Z"
"0D5Qk00000V8LwhKAF","500Qk00000KAkSlIAL","TextPost","005Qk00000214EvIAI","2025-01-20T04:01:45.000Z","What We've Learned Updated: Customer is facing the following errors:
08/01/2025 11:03:14	ERROR	DataAnalysis:SQLScripting	ExecuteNonQuery	""The ALTER TABLE statement conflicted with the FOREIGN KEY constraint ""FK_SA_FSAC_ActivityEvents_PathID"". The conflict occurred in database ""STEALTHBITS"", table ""dbo.SA_FSAA_Resources"".""			62200	30696	6264

08/01/2025 11:03:29	ERROR	DataAnalysis:SQLScripting	ExecuteNonQuery	""The ALTER TABLE statement conflicted with the FOREIGN KEY constraint ""FK_SA_FSAC_DailyActivity_FolderID"". The conflict occurred in database ""STEALTHBITS"", table ""dbo.SA_FSAA_Resources"".""			17888	30696	6264

On ticket 00366415 , running the repair wizard multiple times under FSAA query's maintenance option resolved the issue.

Customer has tried running the repair wizard, but issue was not resolved. I haven't been able to find any bug fixes associated with the above-mentioned error.","","","","005Qk00000214EvIAI","2025-01-20T04:01:45.000Z"
"0D5Qk00000W2ndUKAR","500Qk00000KAkSlIAL","TextPost","0054u000007p5dwAAA","2025-02-03T21:59:40.000Z","Next Steps Updated: Awaiting customer to run the query and provide results.","","","","0054u000007p5dwAAA","2025-02-03T21:59:40.000Z"
"0D5Qk00000XKmjrKAD","500Qk00000KAkSlIAL","TextPost","0054u000007p5dwAAA","2025-02-19T23:17:30.000Z","Next Steps Updated: R&D team identify a possible bug during the create FSAC tables.sql script. So, they have an investigation set to reproduce and look into fixing the issue. Date of investigation is not scheduled yet as they are focusing on the new release and once that is done, they'll finalize the date.","","","","0054u000007p5dwAAA","2025-02-19T23:17:30.000Z"
"0D5Qk00000aC1V6KAK","500Qk00000KAkSlIAL","TextPost","0054u000007p5dwAAA","2025-03-24T01:28:45.000Z","Next Steps Updated: R&D team categorize this as P2 and currently sitting behind P1s. Will follow up with them end of the week for an update.","","","","0054u000007p5dwAAA","2025-03-24T01:28:45.000Z"
