"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000XfiR0KAJ","500Qk00000MFy46IAD","TextPost","00570000002p2NxAAI","2025-02-24T21:19:15.000Z","Description: You have received a new voice mail from ""+15124662427 -"":IVR US""
			
From:+15124662427 
To: 8040"" - ""TS"" ""SBSA""
Received:""Monday, February 24, 2025 9:18:08 PM""
Duration:""00:00:39""	
File:""vmail_+15124662427_8040_20250224211808""


Transcription:
Hi, yes, my name is Kevin Dwyer. I'm with the uh state of Texas uh agency is Texas, Higher Education, Coordinating Board. And I've got a question regarding stealth bibs.  On trying to figure out, uh, how I can search or get a report on.  Uh, all users that have access to a network drive and to see what folders and files, they have access to. Um, I'm I've been in here trying to find that and I can't find it. So if you could give me a call back 5124662427. Thank you.","","","","00570000002p2NxAAI","2025-02-24T21:19:15.000Z"
"0D5Qk00000XgLOXKA3","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-24T23:10:04.000Z","Steps to Reproduce Updated: NA - report request","","","","005Qk000002AJWTIA4","2025-02-24T23:10:04.000Z"
"0D5Qk00000XgLOWKA3","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-24T23:10:04.000Z","Description Updated: Customer wants a report that shows users permissions to a specific file share.","","","","005Qk000002AJWTIA4","2025-02-24T23:10:04.000Z"
"0D5Qk00000XgAYCKA3","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-24T23:10:37.000Z","What We've Learned Updated: Customer wants a report that shows users permissions to a specific file share.
He would also like to select a user and see the permissions that user has to the share.","","","","005Qk000002AJWTIA4","2025-02-24T23:10:37.000Z"
"0D5Qk00000XgMslKAF","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-24T23:34:15.000Z","Next Steps Updated: Awaiting customer review and response.","","","","005Qk000002AJWTIA4","2025-02-24T23:34:15.000Z"
"0D5Qk00000XxwX8KAJ","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-28T16:23:48.000Z","Invitation updated. Attendees: Ian Ranstrom","","","","005Qk000002AJWTIA4","2025-02-28T16:23:48.000Z"
"0D5Qk00000XxwX7KAJ","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-28T16:23:48.000Z","Invitation updated. Attendees: No attendees listed","","","","005Qk000002AJWTIA4","2025-02-28T16:23:48.000Z"
"0D5Qk00000XxwX9KAJ","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-28T16:23:48.000Z","Invitation updated. Attendees: Ian Ranstrom, Kevin Dwyer","","","","005Qk000002AJWTIA4","2025-02-28T16:23:48.000Z"
"0D5Qk00000Y0VbxKAF","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-28T23:44:10.000Z","Next Steps Updated: Awaiting customer review and approve closure","","","","005Qk000002AJWTIA4","2025-02-28T23:44:10.000Z"
"0D5Qk00000Y0VbwKAF","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-02-28T23:44:10.000Z","What We've Learned Updated: --------
02/28/2025
--------
Assisted customer in gaining access to the AIC as he was not an admin. Added missing FS host to FSAA scan.

------------
Customer wants a report that shows users permissions to a specific file share.
He would also like to select a user and see the permissions that user has to the share.","","","","005Qk000002AJWTIA4","2025-02-28T23:44:10.000Z"
"0D5Qk00000Z1NJeKAN","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-03-11T21:02:54.000Z","Next Steps Updated: Attempting to create the requested report in the lab to see if this is something that would be easy to do.","","","","005Qk000002AJWTIA4","2025-03-11T21:02:54.000Z"
"0D5Qk00000Z1NJdKAN","500Qk00000MFy46IAD","TextPost","005Qk000002AJWTIA4","2025-03-11T21:02:54.000Z","What We've Learned Updated: --------
03/11/2025
--------
Customer needs a report that they can get all files and folders and user has access to.

--------
02/28/2025
--------
Assisted customer in gaining access to the AIC as he was not an admin. Added missing FS host to FSAA scan.

------------
Customer wants a report that shows users permissions to a specific file share.
He would also like to select a user and see the permissions that user has to the share.","","","","005Qk000002AJWTIA4","2025-03-11T21:02:54.000Z"
