"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000SqCJxKAN","500Qk00000JPZqsIAH","TextPost","0054u000008ARZjAAO","2024-12-12T10:06:40.000Z","Description: IDM Team unable login to StealthAudit using PCDAAIDMR01 due to this ID exist only in Local AD not inside the system.
Username PCDAAIDMR01 created to reset and maintain user access.

Please advise if need recreate username or we just can reset password to solve the issue.","","","","0054u000008ARZjAAO","2024-12-12T10:06:40.000Z"
"0D5Qk00000SqM0GKAV","500Qk00000JPZqsIAH","TextPost","0054u000007ow49AAA","2024-12-12T12:44:13.000Z","What We've Learned Updated: APAC Timezone","","","","0054u000007ow49AAA","2024-12-12T12:44:13.000Z"
"0D5Qk00000UIpHNKA1","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-06T08:16:59.000Z","Invitation updated. Attendees: No attendees listed","","","","005Qk00000214EvIAI","2025-01-06T08:16:59.000Z"
"0D5Qk00000UIpHPKA1","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-06T08:16:59.000Z","Invitation updated. Attendees: Saqib Sharif, MOHD HASBUL HAFIZ MAT HASSAN","","","","005Qk00000214EvIAI","2025-01-06T08:16:59.000Z"
"0D5Qk00000UIpHOKA1","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-06T08:16:59.000Z","Invitation updated. Attendees: Saqib Sharif","","","","005Qk00000214EvIAI","2025-01-06T08:16:59.000Z"
"0D5Qk00000UVfTqKAL","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-09T05:20:06.000Z","What We've Learned Updated: We were unable to access the server due to internal connectivity issues and cyberark problems. took around 35 minutes of TS and still werent able to get access.

I have sent meeting invite to the customer for tomorrow","","","","005Qk00000214EvIAI","2025-01-09T05:20:06.000Z"
"0D5Qk00000UVfTrKAL","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-09T05:20:06.000Z","Next Steps Updated: I will do meeting tomorrow again so we can check the actual issue they are facing.","","","","005Qk00000214EvIAI","2025-01-09T05:20:06.000Z"
"0D5Qk00000UazApKAJ","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-10T08:48:39.000Z","What We've Learned Updated: We were unable to access the server due to internal connectivity issues and cyberark problems. took around 35 minutes of TS and still werent able to get access.

Today (10/01/2025) discussed about access issue on StealthAUDIT server. A member of IDM team joined the call and shared an opinion about testing internally first.","","","","005Qk00000214EvIAI","2025-01-10T08:48:39.000Z"
"0D5Qk00000UazAqKAJ","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-10T08:48:39.000Z","Next Steps Updated: Customer will verify firsts internally.","","","","005Qk00000214EvIAI","2025-01-10T08:48:39.000Z"
"0D5Qk00000UisV2KAJ","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-13T07:27:43.000Z","Next Steps Updated: I will follow up with customer on 16/01/2025","","","","005Qk00000214EvIAI","2025-01-13T07:27:43.000Z"
"0D5Qk00000UisV1KAJ","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-13T07:27:43.000Z","What We've Learned Updated: We were unable to access the server due to internal connectivity issues and cyberark problems. took around 35 minutes of TS and still werent able to get access.

Today (10/01/2025) discussed about access issue on StealthAUDIT server. A member of IDM team joined the call and shared an opinion about testing internally first.

(13/01/2025) In today's meeting, it was explained to the customer they need to provision an AD user account to get access to reporting module. Adding a local user account to administrators inside the LUSRMGR.MSC is not going to work. They will raise a change request internally","","","","005Qk00000214EvIAI","2025-01-13T07:27:43.000Z"
"0D5Qk00000Ur2s6KAB","500Qk00000JPZqsIAH","TextPost","005Qk00000214EvIAI","2025-01-15T06:12:51.000Z","Steps to Reproduce Updated: 1. Create a local user.
2. Add user to Local Administrators group.
3. Try logging to Web console of NTM and NEA Reports module.","","","","005Qk00000214EvIAI","2025-01-15T06:12:51.000Z"
