"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000TFTw5KAH","500Qk00000Je1P7IAJ","TextPost","0054u000008ARZjAAO","2024-12-18T12:58:15.000Z","Description: We recently purchased a new set of licenses for our Broadview domain. We need assistance scoping our infrastructure in the new domain (server configuration / service accounts, etc.). Then we need assistance installing products and then configuring them for the new domain.","","","","0054u000008ARZjAAO","2024-12-18T12:58:15.000Z"
"0D5Qk00000TGefDKAT","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2024-12-18T16:11:31.000Z","What We've Learned Updated: Customer wants assistance with setting up NA","","","","0054u000008icp2AAA","2024-12-18T16:11:31.000Z"
"0D5Qk00000TGefEKAT","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2024-12-18T16:11:31.000Z","Next Steps Updated: provided kb article and my scheduling link 
https://helpcenter.netwrix.com/bundle/Auditor_10.7/page/Content/Auditor/GettingStarted.htm","","","","0054u000008icp2AAA","2024-12-18T16:11:31.000Z"
"0D5Qk00000TRaJkKAL","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2024-12-20T18:10:42.000Z","<p>customer OOO for holiday. postponing reply </p>","","","","0054u000008icp2AAA","2024-12-20T18:10:42.000Z"
"0D5Qk00000UBmv9KAD","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2025-01-03T15:36:18.000Z","Invitation updated. Attendees: No attendees listed","","","","0054u000008icp2AAA","2025-01-03T15:36:18.000Z"
"0D5Qk00000UBmvBKAT","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2025-01-03T15:36:18.000Z","Invitation updated. Attendees: Zoey Castillo, Marc Payzant","","","","0054u000008icp2AAA","2025-01-03T15:36:18.000Z"
"0D5Qk00000UBmvAKAT","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2025-01-03T15:36:18.000Z","Invitation updated. Attendees: Zoey Castillo","","","","0054u000008icp2AAA","2025-01-03T15:36:18.000Z"
"0D5Qk00000UBzVnKAL","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2025-01-03T15:37:43.000Z","Invitation updated. Attendees: , Marc Payzant","","","","0054u000008icp2AAA","2025-01-03T15:37:43.000Z"
"0D5Qk00000UBzVmKAL","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2025-01-03T15:37:43.000Z","Invitation updated. Attendees:","","","","0054u000008icp2AAA","2025-01-03T15:37:43.000Z"
"0D5Qk00000UC2kuKAD","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2025-01-03T15:41:18.000Z","Next Steps Updated: Sent my link and podlink. 
Meeting plan:
-Answer customer questions regarding setting up NA and migrating 
-customer just wants to hop on a quick call to discuss what they are tying to do
https://helpcenter.netwrix.com/bundle/Auditor_10.7/page/Content/Auditor/GettingStarted.htm","","","","0054u000008icp2AAA","2025-01-03T15:41:18.000Z"
"0D5Qk00000UJSaUKAX","500Qk00000Je1P7IAJ","TextPost","0054u000008icp2AAA","2025-01-06T14:42:53.000Z","<p>Customer created ticket under wrong Product on portal. reassigning to TL queue. </p><p> </p><p>Send podlink for NEA team. </p><p> </p><p>Meeting plan: </p><p>-NEA is running on a server in a environment (environment A) that they are deprecating soon.</p><p>-Customer would like for their current environment (environment A) to be reviewed by an engineer and would like assistance building environment B</p><p> </p><p>also, whoever gets assigned the ticket, can you please email the customer documentation for setting up NEA in a new environment. Thank you!</p>","","","","0054u000008icp2AAA","2025-01-06T14:42:53.000Z"
