"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000dg8pEKAQ","500Qk00000OyL3lIAF","TextPost","0054u000008ARZjAAO","2025-05-09T09:02:12.000Z","Description: We are currently experiencing an issue with accessing the AWS website. While the site itself loads and is not being blocked, the content or data on the page fails to load properly. Instead, we are receiving an error message when attempting to interact with certain services or sections of the site.","","","","0054u000008ARZjAAO","2025-05-09T09:02:12.000Z"
"0D5Qk00000dgNeiKAE","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-09T09:44:16.000Z","What We've Learned Updated: 09.05
- the customer is experiencing an issue with accessing the AWS website. While the site itself loads and is not being blocked, the content or data on the page fails to load properly. Instead, we are receiving an error message when attempting to interact with certain services or sections of the site.
- asked for more details and screenshots","","","","005Qk000001nVi2IAE","2025-05-09T09:44:16.000Z"
"0D5Qk00000dg2bzKAA","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-09T09:44:28.000Z","Next Steps Updated: 09.05
- waiting on the customer","","","","005Qk000001nVi2IAE","2025-05-09T09:44:28.000Z"
"0D5Qk00000dgkN5KAI","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-09T12:56:40.000Z","What We've Learned Updated: 09.05
- the customer is experiencing an issue with accessing the AWS website. While the site itself loads and is not being blocked, the content or data on the page fails to load properly. Instead, we are receiving an error message when attempting to interact with certain services or sections of the site.
- asked for more details and screenshots
- asked the customer for their availability","","","","005Qk000001nVi2IAE","2025-05-09T12:56:40.000Z"
"0D5Qk00000e1PDRKA2","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-13T11:54:01.000Z","What We've Learned Updated: 09.05
- the customer is experiencing an issue with accessing the AWS website. While the site itself loads and is not being blocked, the content or data on the page fails to load properly. Instead, we are receiving an error message when attempting to interact with certain services or sections of the site.
- asked for more details and screenshots
- asked the customer for their availability

13.05
- 5.9.4.1 server version
- sent them the test build which was created for 439988
- test build no: 6.2.4.0125
- test build was not connecting to the server
- installed 6.2.4.2000 freshly
- the customer is using Brave browser
- tried with stealthy DPI on, but it still didn't work
- made a short recording and collected logs
- added amazonaws.com to allowlist -> the website was loading successfully afterwards
- need to check the logs with T2","","","","005Qk000001nVi2IAE","2025-05-13T11:54:01.000Z"
"0D5Qk00000e1JWQKA2","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-13T11:54:21.000Z","Next Steps Updated: 09.05
- waiting on the customer

13.05
- waiting on T2","","","","005Qk000001nVi2IAE","2025-05-13T11:54:21.000Z"
"0D5Qk00000e1Px3KAE","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-13T12:52:13.000Z","What We've Learned Updated: 09.05
- the customer is experiencing an issue with accessing the AWS website. While the site itself loads and is not being blocked, the content or data on the page fails to load properly. Instead, we are receiving an error message when attempting to interact with certain services or sections of the site.
- asked for more details and screenshots
- asked the customer for their availability

13.05
- 5.9.4.1 server version
- sent them the test build which was created for 439988
- test build no: 6.2.4.0125
- test build was not connecting to the server
- installed 6.2.4.2000 freshly
- the customer is using Brave browser
- tried with stealthy DPI on, but it still didn't work
- made a short recording and collected logs
- added amazonaws.com to allowlist -> the website was loading successfully afterwards
- need to check the logs with T2
- told the customer text files cause false positives when browsing websites as text files are continually uploaded and downloaded during browsing","","","","005Qk000001nVi2IAE","2025-05-13T12:52:13.000Z"
"0D5Qk00000e1HzJKAU","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-13T12:52:22.000Z","Next Steps Updated: 09.05
- waiting on the customer

13.05
- waiting on T2
- waiting on customer","","","","005Qk000001nVi2IAE","2025-05-13T12:52:22.000Z"
"0D5Qk00000e5BbvKAE","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-14T07:34:08.000Z","What We've Learned Updated: 09.05
- the customer is experiencing an issue with accessing the AWS website. While the site itself loads and is not being blocked, the content or data on the page fails to load properly. Instead, we are receiving an error message when attempting to interact with certain services or sections of the site.
- asked for more details and screenshots
- asked the customer for their availability

13.05
- 5.9.4.1 server version
- sent them the test build which was created for 439988
- test build no: 6.2.4.0125
- test build was not connecting to the server
- installed 6.2.4.2000 freshly
- the customer is using Brave browser
- tried with stealthy DPI on, but it still didn't work
- made a short recording and collected logs
- added amazonaws.com to allowlist -> the website was loading successfully afterwards
- need to check the logs with T2
- told the customer text files cause false positives when browsing websites as text files are continually uploaded and downloaded during browsing

14.05
- the customer asked for an alternative and I asked for details regarding what they need to block","","","","005Qk000001nVi2IAE","2025-05-14T07:34:08.000Z"
"0D5Qk00000eZbp6KAC","500Qk00000OyL3lIAF","TextPost","005Qk000001nVi2IAE","2025-05-19T11:28:13.000Z","What We've Learned Updated: 09.05
- the customer is experiencing an issue with accessing the AWS website. While the site itself loads and is not being blocked, the content or data on the page fails to load properly. Instead, we are receiving an error message when attempting to interact with certain services or sections of the site.
- asked for more details and screenshots
- asked the customer for their availability

13.05
- 5.9.4.1 server version
- sent them the test build which was created for 439988
- test build no: 6.2.4.0125
- test build was not connecting to the server
- installed 6.2.4.2000 freshly
- the customer is using Brave browser
- tried with stealthy DPI on, but it still didn't work
- made a short recording and collected logs
- added amazonaws.com to allowlist -> the website was loading successfully afterwards
- need to check the logs with T2
- told the customer text files cause false positives when browsing websites as text files are continually uploaded and downloaded during browsing

14.05
- the customer asked for an alternative and I asked for details regarding what they need to block

19.05
- sent the customer a test build which should fix the AWS false positives and asked them to test:
https://download.endpointprotector.com/custom_agent/Epp16052025/EppClient_v6.2.5.0014.zip","","","","005Qk000001nVi2IAE","2025-05-19T11:28:13.000Z"
