"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000anTApKAM","500Qk00000NYRLWIA5","TextPost","0054u000008ARZjAAO","2025-04-01T11:35:44.000Z","Description: Scheduled Jobs are not running automatically on Stealthbit audit server","","","","0054u000008ARZjAAO","2025-04-01T11:35:44.000Z"
"0D5Qk00000anVYAKA2","500Qk00000NYRLWIA5","TextPost","0054u000008ATxsAAG","2025-04-01T12:01:41.000Z","<p>Wrong product </p>","","","","0054u000008ATxsAAG","2025-04-01T12:01:41.000Z"
"0D5Qk00000at2lBKAQ","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-02T15:46:10.000Z","Steps to Reproduce Updated: Have scheduled jobs and have them not run","","","","0054u000007ow49AAA","2025-04-02T15:46:10.000Z"
"0D5Qk00000axOL8KAM","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-03T14:18:29.000Z","Next Steps Updated: Awaiting information","","","","0054u000007ow49AAA","2025-04-03T14:18:29.000Z"
"0D5Qk00000axOL7KAM","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-03T14:18:29.000Z","What We've Learned Updated: No response yet.","","","","0054u000007ow49AAA","2025-04-03T14:18:29.000Z"
"0D5Qk00000bJekjKAC","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-07T18:42:50.000Z","What We've Learned Updated: No response yet.
Instead of answering our FRT they demand a meeting. Unfortunately it's after my shift is over so I'm sending a POD link.","","","","0054u000007ow49AAA","2025-04-07T18:42:50.000Z"
"0D5Qk00000bJgsnKAC","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-07T18:43:54.000Z","Next Steps Updated: Awaiting information.
_______________
Meeting plan (vague, due to zero information provided):
Check their scheduled jobs if they are enabled and set up to actually run properly. Logs for possible issues.","","","","0054u000007ow49AAA","2025-04-07T18:43:54.000Z"
"0D5Qk00000bJVYNKA4","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-07T18:53:41.000Z","Invitation updated. Attendees:","","","","0054u000007ow49AAA","2025-04-07T18:53:41.000Z"
"0D5Qk00000bJVYOKA4","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-07T18:53:41.000Z","Invitation updated. Attendees: , tushar dagaduvetal","","","","0054u000007ow49AAA","2025-04-07T18:53:41.000Z"
"0D5Qk00000bJVYMKA4","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-07T18:53:41.000Z","Invitation updated. Attendees: No attendees listed","","","","0054u000007ow49AAA","2025-04-07T18:53:41.000Z"
"0D5Qk00000bahifKAA","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-11T19:57:46.000Z","Invitation updated. Attendees: Ilya Kotov,","","","","0054u000007ow49AAA","2025-04-11T19:57:46.000Z"
"0D5Qk00000bahigKAA","500Qk00000NYRLWIA5","TextPost","0054u000007ow49AAA","2025-04-11T19:57:46.000Z","Invitation updated. Attendees: Ilya Kotov, , tushar dagaduvetal","","","","0054u000007ow49AAA","2025-04-11T19:57:46.000Z"
