"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000VKBZSKA5","500Qk00000KwZTOIA3","TextPost","0054u000008ARZjAAO","2025-01-22T18:46:56.000Z","Description: Hello Team,

Some of our costumers are facing an issue about the Id/br detecting false positives that doesnt even have the same amount of numbers that the ID should have and other incongruencies. now, i faced that on my side too, so i think it would be best for us to see into that bug on my side while the costumers use a regex as a workaround.

Best regards,","","","","0054u000008ARZjAAO","2025-01-22T18:46:56.000Z"
"0D5Qk00000VLWUzKAP","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-01-22T21:45:17.000Z","Next Steps Updated: Waiting on RS.","","","","005Qk000001nViKIAU","2025-01-22T21:45:17.000Z"
"0D5Qk00000VjQn4KAF","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-01-29T17:15:37.000Z","What We've Learned Updated: Added video with explanation of issue. Customer also had licenses expired and we could not generate logs.","","","","005Qk000001nViKIAU","2025-01-29T17:15:37.000Z"
"0D5Qk00000Vk1LqKAJ","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-01-29T17:16:17.000Z","Next Steps Updated: 29Jan: Licenses expired. Customer will get back to us on Friday for us to test the issue and generate logs.
---
Waiting on RS.","","","","005Qk000001nViKIAU","2025-01-29T17:16:17.000Z"
"0D5Qk00000W1ZJyKAN","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-02-03T19:33:47.000Z","Next Steps Updated: 03Feb: issue with expired licenses fixed. Scheduled RS.
---
29Jan: Licenses expired. Customer will get back to us on Friday for us to test the issue and generate logs.
---
Waiting on RS.","","","","005Qk000001nViKIAU","2025-02-03T19:33:47.000Z"
"0D5Qk00000W5aa0KAB","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-02-04T15:17:49.000Z","What We've Learned Updated: 04Feb: Upgraded to 5941 + client upgrade. Uploads were blocked correctly now.
Checking with Cristi H. for explanation if fixes were included in 5941 compared to 5940.

Added video with explanation of issue. Customer also had licenses expired and we could not generate logs.","","","","005Qk000001nViKIAU","2025-02-04T15:17:49.000Z"
"0D5Qk00000W5KIzKAN","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-02-04T15:18:24.000Z","Next Steps Updated: 04Feb: after upgrade to 5941 issue seems to be resolved. Customer will further test this.
03Feb: issue with expired licenses fixed. Scheduled RS.
---
29Jan: Licenses expired. Customer will get back to us on Friday for us to test the issue and generate logs.
---
Waiting on RS.","","","","005Qk000001nViKIAU","2025-02-04T15:18:24.000Z"
"0D5Qk00000W5UUzKAN","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-02-04T15:32:12.000Z","Next Steps Updated: 04Feb: after upgrade to 5941 issue seems to be resolved. Customer will further test this. Cristi asked Krzysztof
03Feb: issue with expired licenses fixed. Scheduled RS.
---
29Jan: Licenses expired. Customer will get back to us on Friday for us to test the issue and generate logs.
---
Waiting on RS.","","","","005Qk000001nViKIAU","2025-02-04T15:32:12.000Z"
"0D5Qk00000W5aQxKAJ","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-02-04T15:32:20.000Z","Next Steps Updated: 04Feb: after upgrade to 5941 issue seems to be resolved. Customer will further test this. Cristi asked Krzysztof.
03Feb: issue with expired licenses fixed. Scheduled RS.
---
29Jan: Licenses expired. Customer will get back to us on Friday for us to test the issue and generate logs.
---
Waiting on RS.","","","","005Qk000001nViKIAU","2025-02-04T15:32:20.000Z"
"0D5Qk00000WbkHmKAJ","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-02-10T18:11:14.000Z","<p>Waiting on customer -&gt; Will chase on next review.</p>","","","","005Qk000001nViKIAU","2025-02-10T18:11:14.000Z"
"0D5Qk00000XEHFnKAP","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-02-18T16:33:59.000Z","Next Steps Updated: 18Feb: Partner reported 2 other customers that have this issue. Raised Prio to Critical + Updated R&D + Management escalated the ticket.
04Feb: after upgrade to 5941 issue seems to be resolved. Customer will further test this. Cristi asked Krzysztof.
03Feb: issue with expired licenses fixed. Scheduled RS.
---
29Jan: Licenses expired. Customer will get back to us on Friday for us to test the issue and generate logs.
---
Waiting on RS.","","","","005Qk000001nViKIAU","2025-02-18T16:33:59.000Z"
"0D5Qk00000XIchAKAT","500Qk00000KwZTOIA3","TextPost","005Qk000001nViKIAU","2025-02-19T16:52:25.000Z","Next Steps Updated: To Do: Chase with R&D if no answer till tomorrow from Krzysztof.
---
18Feb: Partner reported 2 other customers that have this issue. Raised Prio to Critical + Updated R&D + Management escalated the ticket.
04Feb: after upgrade to 5941 issue seems to be resolved. Customer will further test this. Cristi asked Krzysztof.
03Feb: issue with expired licenses fixed. Scheduled RS.
---
29Jan: Licenses expired. Customer will get back to us on Friday for us to test the issue and generate logs.
---
Waiting on RS.","","","","005Qk000001nViKIAU","2025-02-19T16:52:25.000Z"
