"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000UaQfSKAV","500Qk00000KRsuHIAT","TextPost","0054u000008ARZjAAO","2025-01-10T06:33:20.000Z","Description: All SLED agents are showing offline we have 2500 agents with sp5 version need support .","","","","0054u000008ARZjAAO","2025-01-10T06:33:20.000Z"
"0D5Qk00000VNWmyKAH","500Qk00000KRsuHIAT","TextPost","005Qk000001nViCIAU","2025-01-23T09:14:52.000Z","Invitation updated. Attendees: Andre Le Roux","","","","005Qk000001nViCIAU","2025-01-23T09:14:52.000Z"
"0D5Qk00000VNWmzKAH","500Qk00000KRsuHIAT","TextPost","005Qk000001nViCIAU","2025-01-23T09:14:52.000Z","Invitation updated. Attendees: Andre Le Roux, Divya Ramachandran S, Nivethitha C","","","","005Qk000001nViCIAU","2025-01-23T09:14:52.000Z"
"0D5Qk00000VNWmxKAH","500Qk00000KRsuHIAT","TextPost","005Qk000001nViCIAU","2025-01-23T09:14:52.000Z","Invitation updated. Attendees: No attendees listed","","","","005Qk000001nViCIAU","2025-01-23T09:14:52.000Z"
"0D5Qk00000XEC6xKAH","500Qk00000KRsuHIAT","TextPost","005Qk000001nViKIAU","2025-02-18T16:47:55.000Z","What We've Learned Updated: Lots of computers do not connect to the EPP server.","","","","005Qk000001nViKIAU","2025-02-18T16:47:55.000Z"
"0D5Qk00000XE9aSKAT","500Qk00000KRsuHIAT","TextPost","005Qk000001nViKIAU","2025-02-18T16:48:17.000Z","Next Steps Updated: RS to check if the options.sh file is configured okay.","","","","005Qk000001nViKIAU","2025-02-18T16:48:17.000Z"
"0D5Qk00000Y8kALKAZ","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-03-04T06:54:29.000Z","What We've Learned Updated: The server IP was not set in the options.sh file.
------
Lots of computers do not connect to the EPP server.","","","","005Qk000001nViEIAU","2025-03-04T06:54:29.000Z"
"0D5Qk00000Y8e1fKAB","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-03-04T06:56:09.000Z","Next Steps Updated: options.sh edited.
The customer will try the same on other computers to confirm if it works.
-----
RS to check if the options.sh file is configured okay.","","","","005Qk000001nViEIAU","2025-03-04T06:56:09.000Z"
"0D5Qk00000aP5kiKAC","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-03-27T06:54:42.000Z","Invitation updated. Attendees: Andrei Pop","","","","005Qk000001nViEIAU","2025-03-27T06:54:42.000Z"
"0D5Qk00000aP5kjKAC","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-03-27T06:54:43.000Z","Invitation updated. Attendees: Andrei Pop, Nivethitha C","","","","005Qk000001nViEIAU","2025-03-27T06:54:43.000Z"
"0D5Qk00000aUJDYKA4","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-03-28T12:36:50.000Z","Next Steps Updated: Rescheduling remote
-------------
options.sh edited.
The customer will try the same on other computers to confirm if it works.
-----
RS to check if the options.sh file is configured okay.","","","","005Qk000001nViEIAU","2025-03-28T12:36:50.000Z"
"0D5Qk00000aUIhMKAW","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-03-28T12:37:08.000Z","What We've Learned Updated: Server space issue.
--------
The server IP was not set in the options.sh file.
------
Lots of computers do not connect to the EPP server.","","","","005Qk000001nViEIAU","2025-03-28T12:37:08.000Z"
"0D5Qk00000b00PYKAY","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-04-04T04:30:57.000Z","What We've Learned Updated: The clients are communicating but are shown as offline.
----------
Server space issue.
--------
The server IP was not set in the options.sh file.
------
Lots of computers do not connect to the EPP server.","","","","005Qk000001nViEIAU","2025-04-04T04:30:57.000Z"
"0D5Qk00000azzgPKAQ","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-04-04T04:31:26.000Z","Next Steps Updated: Asked to use the reread options and confirm again.
----------
Rescheduling remote
-------------
options.sh edited.
The customer will try the same on other computers to confirm if it works.
-----
RS to check if the options.sh file is configured okay.","","","","005Qk000001nViEIAU","2025-04-04T04:31:26.000Z"
"0D5Qk00000bvWhcKAE","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-04-16T04:40:30.000Z","Next Steps Updated: 2025.04.16: Followd up to confirm remote connection.
-----
Asked to use the reread options and confirm again.
----------
Rescheduling remote
-------------
options.sh edited.
The customer will try the same on other computers to confirm if it works.
-----
RS to check if the options.sh file is configured okay.","","","","005Qk000001nViEIAU","2025-04-16T04:40:30.000Z"
"0D5Qk00000bvXuvKAE","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-04-16T04:40:39.000Z","Next Steps Updated: 2025.04.16: Followed up to confirm remote connection.
-----
Asked to use the reread options and confirm again.
----------
Rescheduling remote
-------------
options.sh edited.
The customer will try the same on other computers to confirm if it works.
-----
RS to check if the options.sh file is configured okay.","","","","005Qk000001nViEIAU","2025-04-16T04:40:39.000Z"
"0D5Qk00000c0QxiKAE","500Qk00000KRsuHIAT","TextPost","005Qk000001nViEIAU","2025-04-17T10:28:49.000Z","Invitation updated. Attendees: Andrei Pop, Divya Ramachandran S","","","","005Qk000001nViEIAU","2025-04-17T10:28:49.000Z"
