"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000awlNEKAY","500Qk00000Ndp5ZIAR","TextPost","0054u000008ARZjAAO","2025-04-03T11:41:08.000Z","Description: Upgrade Test Ent Auditor to Access Analyzer to prep for prod","","","","0054u000008ARZjAAO","2025-04-03T11:41:08.000Z"
"0D5Qk00000ax5LmKAI","500Qk00000Ndp5ZIAR","TextPost","00570000003KXurAAG","2025-04-03T12:47:48.000Z","Steps to Reproduce Updated: N/A","","","","00570000003KXurAAG","2025-04-03T12:47:48.000Z"
"0D5Qk00000ax1YYKAY","500Qk00000Ndp5ZIAR","TextPost","00570000003KXurAAG","2025-04-03T12:53:36.000Z","Invitation updated. Attendees: Dusty Grayson","","","","00570000003KXurAAG","2025-04-03T12:53:36.000Z"
"0D5Qk00000ax1YXKAY","500Qk00000Ndp5ZIAR","TextPost","00570000003KXurAAG","2025-04-03T12:53:36.000Z","Invitation updated. Attendees: No attendees listed","","","","00570000003KXurAAG","2025-04-03T12:53:36.000Z"
"0D5Qk00000ax1YZKAY","500Qk00000Ndp5ZIAR","TextPost","00570000003KXurAAG","2025-04-03T12:53:36.000Z","Invitation updated. Attendees: Dusty Grayson, Gary Bender","","","","00570000003KXurAAG","2025-04-03T12:53:36.000Z"
"0D5Qk00000bx5g6KAA","500Qk00000Ndp5ZIAR","TextPost","00570000003KXurAAG","2025-04-16T15:25:08.000Z","<p><b>Log Name:   StealthAUDIT</b></p><p>Source:    SMPConsole</p><p>Date:     4/15/2025 3:55:20 AM</p><p>Event ID:   1201</p><p>Task Category: Global Settings</p><p>Level:     Information</p><p>Keywords:   Classic</p><p>User:     N/A</p><p>Computer:   S***REDCATED***V002.excellus.com</p><p>Description:</p><p>Storage profiles were changed.</p><p> Account Name: S-1-5-21-1031739574-2680065167-981541871-96471</p><p> Role: Administrator</p><p> Changes:</p><p> Profile &#39;NewProfile2&#39; with id &#39;{62A96609-2981-4A41-AA65-B8D1DE3D658B}&#39; has been added</p><p> Profile &#39;NewProfile2_temp&#39; with id &#39;{161B8A69-C9CC-4C15-AEF2-88E26A6500DD}&#39; has been added</p><p> Profile &#39;NewProfile2&#39; with id &#39;{4E7DF2BE-DB03-448F-9504-74C9E53C498B}&#39; has been removed</p><p> Profile &#39;NewProfile2_temp&#39; with id &#39;{7BE81D5F-5667-4532-AE65-277FDA48B735}&#39; has been removed</p><p> Process ID: 6980</p><p> </p>","","","","00570000003KXurAAG","2025-04-16T15:25:08.000Z"
"0D5Qk00000bx0pLKAQ","500Qk00000Ndp5ZIAR","TextPost","00570000003KXurAAG","2025-04-16T15:29:08.000Z","<p>***SADatabaseLogsApplication<b>SADebug-20250416090002-6180.TSV</b></p><p>16/04/2025 09:00:22	WARNING	QueryQueue	THMQueryQueueThread.Execute	&quot;Trying to reset database&quot;			2868	6180	5680</p><p>16/04/2025 09:21:05	ERROR	StealthAUDIT	TRemoteAuditServer.Execute	&quot;GetOverlappedResult: The pipe has been ended&quot;			5484	6180	5680</p><p>16/04/2025 09:21:05	ERROR	StealthAUDIT	TRemoteAuditServer.Execute	&quot;  JobQueueCount: 0&quot;			5484	6180	5680</p><p>16/04/2025 09:21:05	ERROR	StealthAUDIT	TRemoteAuditServer.Execute	&quot;GetOverlappedResult: The pipe has been ended&quot;			5484	6180	5680</p><p>16/04/2025 09:21:05	ERROR	StealthAUDIT	TRemoteAuditServer.Execute	&quot;  JobQueueCount: 0&quot;			5484	6180	5680</p>","","","","00570000003KXurAAG","2025-04-16T15:29:08.000Z"
"0D5Qk00000by99kKAA","500Qk00000Ndp5ZIAR","TextPost","0054u000007MiY9AAK","2025-04-16T18:24:38.000Z","<p>@Dusty Grayson​ Do you happen to know what version of MSSQL customer is using?</p>","","","","0054u000007MiY9AAK","2025-04-16T18:44:38.000Z"
"0D5Qk00000c0lGjKAI","500Qk00000Ndp5ZIAR","TextPost","00570000003KXurAAG","2025-04-17T14:11:45.000Z","<p><b>Need to run the JOB_FS_MigrateSchema</b></p><p><a href=""https://teams.microsoft.com/l/message/19:2f33cf4c06364f4c8644adce095eb161@thread.tacv2/1744843727365?tenantId=097499ff-179d-4959-ab02-86d364125bfc&amp;groupId=72f83b71-3180-482b-b588-9595342c5a50&amp;parentMessageId=1744808206435&amp;teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&amp;channelName=NAA%20Core&amp;createdTime=1744843727365"" alt=""https://teams.microsoft.com/l/message/19:2f33cf4c06364f4c8644adce095eb161@thread.tacv2/1744843727365?tenantId=097499ff-179d-4959-ab02-86d364125bfc&amp;groupId=72f83b71-3180-482b-b588-9595342c5a50&amp;parentMessageId=1744808206435&amp;teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&amp;channelName=NAA%20Core&amp;createdTime=1744843727365"" target=""_blank"">Robert Minichino: If this customer has a database that was migrated from a version...</a></p><p> posted in SWAT Teams: Product Discussions, PM Q&amp;A, Feedback / NAA Core on Wednesday, April 16, 2025 6:48 PM</p><p> <a href=""https://teams.microsoft.com/l/message/19:2f33cf4c06364f4c8644adce095eb161@thread.tacv2/1744843727365?tenantId=097499ff-179d-4959-ab02-86d364125bfc&amp;groupId=72f83b71-3180-482b-b588-9595342c5a50&amp;parentMessageId=1744808206435&amp;teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&amp;channelName=NAA%20Core&amp;createdTime=1744843727365"" alt=""https://teams.microsoft.com/l/message/19:2f33cf4c06364f4c8644adce095eb161@thread.tacv2/1744843727365?tenantId=097499ff-179d-4959-ab02-86d364125bfc&amp;groupId=72f83b71-3180-482b-b588-9595342c5a50&amp;parentMessageId=1744808206435&amp;teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&amp;channelName=NAA%20Core&amp;createdTime=1744843727365"" target=""_blank"">https://teams.microsoft.com/l/message/19:2f33cf4c06364f4c8644adce095eb161@thread.tacv2/1744843727365?tenantId=097499ff-179d-4959-ab02-86d364125bfc&amp;groupId=72f83b71-3180-482b-b588-9595342c5a50&amp;parentMessageId=1744808206435&amp;teamName=SWAT%20Teams%3A%20Product%20Discussions%2C%20PM%20Q%26A%2C%20Feedback&amp;channelName=NAA%20Core&amp;createdTime=1744843727365</a> </p>","","","","00570000003KXurAAG","2025-04-17T14:11:45.000Z"
"0D5Qk00000d24VnKAI","500Qk00000Ndp5ZIAR","TextPost","00570000003KXurAAG","2025-04-30T19:23:09.000Z","<p>Per our call today we ran the following instant job in both the Test and Prod Environments</p><p> </p><p>Netwrix Access Analyzer (NAA) formally Netwrix Enterprise Auditor (NEA) formally StealthAUDIT (SA)</p><p>Netwrix Enterprise Auditor vl 1.6 &gt; Administration &gt; Jobs Tree &gt; Instant Job Wizard &gt; FS_MigrateSchema Job</p><p>https://helpcenter.netwrix.com/bundle/EnterpriseAuditor_11.6/page/Content/EnterpriseAuditor/Admin/Jobs/InstantJobs/FS_MigrateSchema.htm </p><p> </p><p> </p><p>Recommend the following to help with Slow NEA Console UI issues </p><p>CREATE NONCLUSTERED INDEX [Messages_JobName_JobRunTimeKey_Index] ON [dbo].[SA_Messages]</p><p>(</p><p>[JobName] ASC,</p><p>[JobRunTimeKey] ASC</p><p>)</p><p>INCLUDE([MSG_TYPE])</p><p> </p><p>Follow up meeting set for Friday 5/2 @ 1pm ET</p><p> </p><p>Again, thank You for your time.</p><p> </p>","","","","00570000003KXurAAG","2025-04-30T19:23:09.000Z"
