"Id","ParentId","Type","CreatedById","CreatedDate","Body","Title","LinkUrl","RelatedRecordId","InsertedById","LastModifiedDate"
"0D5Qk00000Xv92gKAB","500Qk00000MOMSbIAP","TextPost","0054u000008ARZjAAO","2025-02-27T21:09:01.000Z","Description: We recently implemented a security tool that shows our endpoint protector EC2 instance has several critical vulnerabilities associated with it, but I can't SSH into it to update and the web server isn't giving me any updates to run. I'd love some help getting this thing up to date!","","","","0054u000008ARZjAAO","2025-02-27T21:09:01.000Z"
"0D5Qk00000XvJtbKAF","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-02-27T23:10:16.000Z","What We've Learned Updated: 2/27/205
- Customer recently used a security tool and found several vulnerabilities associated with EPP
- Sent customer email requesting confirmation of EPP version 5.9.4.0","","","","005Qk000002lX5pIAE","2025-02-27T23:10:16.000Z"
"0D5Qk00000XvJtcKAF","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-02-27T23:10:16.000Z","Next Steps Updated: Awaiting customer response from email
If customer still at EPP 5.9.4.0, will request customer create a snapshot of the current EPP server
- Schedule a remote session with the customer to upgrade the server to EPP5941
- Have customer rerun the scan to see if these vulnerabilities associated with EPP return
- Escalate issue to devops after attempting the upgrade to resolve issue","","","","005Qk000002lX5pIAE","2025-02-27T23:10:16.000Z"
"0D5Qk00000XzqqJKAR","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-02-28T21:22:46.000Z","Next Steps Updated: Awaiting Meeting, to gather more details towards possible escalation on March 5, 2025 at 1300 CST

- Have customer rerun the scan to see if these vulnerabilities associated with EPP return
- Escalate issue to devops after attempting the upgrade to resolve issue","","","","005Qk000002lX5pIAE","2025-02-28T21:22:46.000Z"
"0D5Qk00000YP380KAD","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-03-05T21:22:56.000Z","What We've Learned Updated: 3/5/2025
Hosted in Customer AWS

- Joined remote session

- EPP Version is at 5.9.4.1

- ssh problems? they have to open the port 62828 in order to ssh on it

- Added screen shot to attachments of security scan results

- php version can not be updated. Current PHP version 5.2.17. Linux Ubuntu 18.04.6.

- Customer could migrate server to a newer version.

* Created an ADO asking the engineers on status of the php upgrade process. Ticket Number # 00437858

2/27/205
- Customer recently used a security tool and found several vulnerabilities associated with EPP
- Sent customer email requesting confirmation of EPP version 5.9.4.0","","","","005Qk000002lX5pIAE","2025-03-05T21:22:56.000Z"
"0D5Qk00000YP381KAD","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-03-05T21:22:56.000Z","Next Steps Updated: Awaiting R&D","","","","005Qk000002lX5pIAE","2025-03-05T21:22:56.000Z"
"0D5Qk00000Z9ZmvKAF","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-03-13T20:33:28.000Z","What We've Learned Updated: 3/13/2025
- Customer is wanting to know what it would take to migrate to ubuntu 22
- Working on steps to send to customer that is hosting EPP server on AWS
- Sending response email once steps are created and speaking with team on next steps

3/5/2025
Hosted in Customer AWS

- Joined remote session

- EPP Version is at 5.9.4.1

- ssh problems? they have to open the port 62828 in order to ssh on it

- Added screen shot to attachments of security scan results

- php version can not be updated. Current PHP version 5.2.17. Linux Ubuntu 18.04.6.

- Customer could migrate server to a newer version.

* Created an ADO asking the engineers on status of the php upgrade process. Ticket Number # 00437858

2/27/205
- Customer recently used a security tool and found several vulnerabilities associated with EPP
- Sent customer email requesting confirmation of EPP version 5.9.4.0","","","","005Qk000002lX5pIAE","2025-03-13T20:33:28.000Z"
"0D5Qk00000Z9ZmwKAF","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-03-13T20:33:28.000Z","Next Steps Updated: Working with Flaviu on creating next steps","","","","005Qk000002lX5pIAE","2025-03-13T20:33:28.000Z"
"0D5Qk00000ZDe8YKAT","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-03-14T21:11:42.000Z","Next Steps Updated: Awaiting customer response","","","","005Qk000002lX5pIAE","2025-03-14T21:11:42.000Z"
"0D5Qk00000ZDe8XKAT","500Qk00000MOMSbIAP","TextPost","005Qk000002lX5pIAE","2025-03-14T21:11:42.000Z","What We've Learned Updated: 3/14/2025

- Sent customer email detailing steps to migrate old epp server to new epp server

3/13/2025
- Customer is wanting to know what it would take to migrate to ubuntu 22
- Working on steps to send to customer that is hosting EPP server on AWS
- Sending response email once steps are created and speaking with team on next steps

3/5/2025
Hosted in Customer AWS

- Joined remote session

- EPP Version is at 5.9.4.1

- ssh problems? they have to open the port 62828 in order to ssh on it

- Added screen shot to attachments of security scan results

- php version can not be updated. Current PHP version 5.2.17. Linux Ubuntu 18.04.6.

- Customer could migrate server to a newer version.

* Created an ADO asking the engineers on status of the php upgrade process. Ticket Number # 00437858

2/27/205
- Customer recently used a security tool and found several vulnerabilities associated with EPP
- Sent customer email requesting confirmation of EPP version 5.9.4.0","","","","005Qk000002lX5pIAE","2025-03-14T21:11:42.000Z"
